time,instrument,bid1_price,bid1_qty,bid2_price,bid2_qty,bid3_price,bid3_qty,ask1_price,ask1_qty,ask2_price,ask2_qty,ask3_price,ask3_qty
1694416,SSE-CARD,9376,34,9375,150,9374,200,9380,71,9381,150,9382,200
1694416,SSE-FSR,10115,100,10113,150,10111,200,10120,19,10121,50,10123,150
1694416,SSE-HT,11180,50,11178,100,11176,150,11184,50,11185,1,11186,100
1694416,SSE-KRAS,9610,50,9608,100,9606,150,9614,50,9616,100,9618,150
1694416,SSE-SIMP,9996,90,9995,150,9994,200,9999,50,10000,100,10001,150
1694416,SSE-ZABA,11020,50,11018,100,11016,150,11030,168,11032,250,11095,80
1694516,SSE-CARD,9378,57,9377,200,9376,250,9382,50,9383,100,9384,150
1694516,SSE-FSR,10092,71,10090,100,10088,150,10098,34,10100,150,10102,200
1694516,SSE-HT,11183,50,11181,100,11179,150,11185,1,11187,50,11189,100
1694516,SSE-KRAS,9604,50,9603,27,9602,100,9612,100,9614,200,9616,250
1694516,SSE-SIMP,9991,25,9990,100,9989,150,9995,150,9996,200,9997,250
1694516,SSE-ZABA,11021,50,11019,100,11017,150,11029,84,11031,200,11033,250
1694616,SSE-CARD,9370,50,9369,100,9368,150,9373,38,9374,150,9375,200
1694616,SSE-FSR,10114,75,10112,150,10110,200,10120,59,10122,100,10123,50
1694616,SSE-HT,11151,50,11149,100,11147,150,11157,99,11159,150,11161,200
1694616,SSE-KRAS,9632,50,9630,100,9628,150,9636,50,9638,100,9640,150
1694616,SSE-SIMP,10000,105,9999,200,9998,250,10004,60,10005,100,10006,150
1694616,SSE-ZABA,11051,50,11049,100,11047,150,11055,50,11057,100,11059,150
1694716,SSE-CARD,9369,46,9368,200,9367,250,9374,23,9375,150,9376,200
1694716,SSE-FSR,10085,50,10083,100,10081,150,10093,62,10095,200,10097,250
1694716,SSE-HT,11172,50,11170,100,11168,150,11176,50,11178,100,11180,150
1694716,SSE-KRAS,9620,50,9618,100,9616,150,9628,130,9630,200,9632,250
1694716,SSE-SIMP,9970,50,9969,110,9968,150,9974,56,9975,200,9976,250
1694716,SSE-ZABA,11036,50,11034,100,11032,150,11044,143,11046,200,11048,250
1694816,SSE-CARD,9129,50,9128,100,9127,150,9133,94,9134,200,9135,250
1694816,SSE-FSR,10093,100,10091,150,10089,200,10099,28,10101,100,10103,150
1694816,SSE-HT,11191,40,11189,100,11187,150,11195,50,11197,100,11199,150
1694816,SSE-KRAS,9618,50,9616,100,9614,150,9624,38,9626,150,9628,200
1694816,SSE-SIMP,9982,100,9981,150,9980,200,9985,50,9986,100,9987,150
1694816,SSE-ZABA,11077,25,11075,100,11073,150,11081,50,11083,100,11085,150
1694916,SSE-CARD,9103,50,9102,100,9101,150,9108,34,9109,250,9369,102
1694916,SSE-FSR,10097,50,10095,100,10093,150,10101,50,10103,100,10105,150
1694916,SSE-HT,11169,50,11167,100,11165,150,11173,50,11175,100,11177,150
1694916,SSE-KRAS,9616,50,9614,100,9612,150,9622,20,9624,150,9626,200
1694916,SSE-SIMP,9961,55,9960,50,9959,100,9963,15,9964,150,9965,200
1694916,SSE-ZABA,11052,50,11050,100,11048,150,11060,114,11062,200,11064,250
1695016,SSE-CARD,9111,50,9110,100,9109,150,9114,65,9115,150,9116,200
1695016,SSE-FSR,10085,50,10083,100,10081,150,10093,140,10095,200,10097,250
1695016,SSE-HT,11162,50,11160,100,11158,150,11166,50,11168,100,11170,150
1695016,SSE-KRAS,9643,40,9641,150,9639,200,9648,120,9649,50,9651,100
1695016,SSE-SIMP,9960,100,9959,150,9958,246,9966,112,9967,250,10000,10
1695016,SSE-ZABA,11064,50,11062,100,11060,150,11068,50,11070,100,11072,150
1695116,SSE-CARD,9112,8,9109,50,9108,205,9113,25,9114,200,9115,250
1695116,SSE-FSR,10063,50,10061,100,10059,150,10067,50,10069,100,10071,150
1695116,SSE-HT,11177,49,11175,100,11173,150,11181,50,11183,100,11185,150
1695116,SSE-KRAS,9640,50,9638,100,9636,150,9643,115,9644,50,9646,100
1695116,SSE-SIMP,9975,100,9974,150,9973,200,9981,78,9982,250,10000,10
1695116,SSE-ZABA,11076,50,11074,100,11072,150,11080,50,11082,100,11084,150
1695216,SSE-CARD,9113,75,9112,100,9111,150,9116,51,9117,150,9118,200
1695216,SSE-FSR,10055,50,10053,100,10051,150,10059,50,10061,100,10063,150
1695216,SSE-HT,11151,50,11149,100,11147,150,11155,50,11157,100,11159,150
1695216,SSE-KRAS,9613,50,9611,100,9609,150,9617,30,9619,100,9621,150
1695216,SSE-SIMP,9969,50,9968,100,9967,150,9975,292,9977,10,9987,10
1695216,SSE-ZABA,11060,50,11058,100,11056,150,11070,36,11072,250,11095,80
1695316,SSE-CARD,9117,42,9116,100,9115,150,9119,50,9120,100,9121,150
1695316,SSE-FSR,10042,50,10040,100,10038,150,10046,50,10048,100,10050,150
1695316,SSE-HT,11174,50,11172,100,11170,150,11178,50,11180,100,11182,150
1695316,SSE-KRAS,9615,100,9613,150,9611,200,9621,50,9623,100,9625,150
1695316,SSE-SIMP,9988,90,9987,150,9986,200,9991,50,9992,100,9993,150
1695316,SSE-ZABA,11058,50,11056,100,11054,150,11064,53,11066,150,11068,200
1695416,SSE-CARD,9109,41,9108,255,9107,200,9113,62,9114,150,9115,200
1695416,SSE-FSR,10046,50,10044,100,10042,150,10052,100,10054,150,10056,200
1695416,SSE-HT,11134,50,11132,100,11130,150,11138,50,11140,100,11142,150
1695416,SSE-KRAS,9607,50,9605,100,9603,177,9613,50,9615,150,9617,200
1695416,SSE-SIMP,9955,50,9954,100,9953,150,9958,49,9959,150,9960,200
1695416,SSE-ZABA,11049,50,11047,100,11045,150,11053,25,11055,100,11057,150
1695516,SSE-CARD,9112,25,9111,100,9110,150,9114,25,9115,100,9116,150
1695516,SSE-FSR,10024,50,10022,100,10020,150,10028,7,10030,100,10032,150
1695516,SSE-HT,11150,50,11148,100,11146,150,11154,50,11156,100,11158,150
1695516,SSE-KRAS,9608,50,9606,100,9604,150,9614,100,9616,150,9618,200
1695516,SSE-SIMP,9955,100,9954,150,9953,200,9959,100,9960,150,9961,200
1695516,SSE-ZABA,11070,50,11068,100,11066,150,11074,50,11076,100,11078,150
1695616,SSE-CARD,9121,50,9120,150,9119,200,9124,50,9125,100,9126,150
1695616,SSE-FSR,10034,30,10032,100,10030,150,10038,50,10040,100,10042,150
1695616,SSE-HT,11131,50,11129,100,11127,150,11135,50,11137,100,11139,150
1695616,SSE-KRAS,9603,27,9600,50,9598,100,9608,145,9610,200,9612,250
1695616,SSE-SIMP,9961,70,9960,150,9959,200,9964,50,9965,100,9966,150
1695616,SSE-ZABA,11064,50,11062,100,11060,150,11070,75,11072,150,11074,200
1695716,SSE-CARD,9126,38,9125,250,9124,10,9131,50,9132,100,9133,150
1695716,SSE-FSR,10035,50,10033,100,10031,150,10047,250,10101,20,10120,3
1695716,SSE-HT,11145,50,11143,100,11141,150,11149,50,11151,100,11153,150
1695716,SSE-KRAS,9610,38,9608,150,9606,200,9616,50,9618,100,9620,150
1695716,SSE-SIMP,9977,38,9976,150,9975,200,9980,50,9981,100,9982,150
1695716,SSE-ZABA,11053,50,11051,100,11049,150,11057,8,11059,100,11061,150
1695816,SSE-CARD,8907,50,8906,100,8905,150,8913,102,9369,102,9378,226
1695816,SSE-FSR,10067,150,10065,200,10063,250,10075,50,10077,100,10079,150
1695816,SSE-HT,11165,43,11163,100,11161,150,11169,50,11171,100,11173,150
1695816,SSE-KRAS,9620,50,9618,100,9616,180,9624,50,9626,100,9628,150
1695816,SSE-SIMP,9987,30,9986,150,9985,200,9990,50,9991,100,9992,150
1695816,SSE-ZABA,11051,50,11049,100,11047,150,11057,23,11059,150,11061,200
1695916,SSE-CARD,8927,48,8926,100,8925,150,8930,38,8931,150,8932,200
1695916,SSE-FSR,10061,50,10059,100,10057,150,10065,50,10067,100,10069,150
1695916,SSE-HT,11181,50,11179,100,11177,150,11185,50,11187,100,11189,150
1695916,SSE-KRAS,9638,50,9636,100,9634,150,9640,50,9642,50,9643,85
1695916,SSE-SIMP,9976,50,9975,100,9974,150,9979,25,9980,150,9981,200
1695916,SSE-ZABA,11063,50,11061,100,11059,150,11069,94,11071,150,11073,200
1696016,SSE-CARD,8897,50,8896,100,8895,150,8903,245,9126,23,9378,226
1696016,SSE-FSR,10015,50,10013,100,10011,155,10019,50,10021,100,10023,150
1696016,SSE-HT,11207,30,11205,100,11203,150,11211,50,11213,100,11215,150
1696016,SSE-KRAS,9641,50,9639,150,9637,200,9643,85,9647,50,9649,100
1696016,SSE-SIMP,9993,90,9992,150,9991,200,9996,50,9997,100,9998,150
1696016,SSE-ZABA,11067,50,11065,100,11063,150,11071,34,11073,100,11075,150
1696116,SSE-CARD,8909,16,8908,100,8907,150,8912,100,8913,150,8914,200
1696116,SSE-FSR,9994,50,9992,100,9990,150,10000,28,10002,150,10004,200
1696116,SSE-HT,11200,50,11198,100,11196,150,11204,40,11206,100,11208,150
1696116,SSE-KRAS,9623,50,9621,100,9619,150,9629,26,9631,150,9633,200
1696116,SSE-SIMP,9996,90,9995,150,9994,210,9999,50,10000,100,10001,150
1696116,SSE-ZABA,11050,50,11048,100,11046,150,11054,50,11056,100,11058,150
1696216,SSE-CARD,8925,50,8924,150,8923,200,8928,50,8929,100,8930,150
1696216,SSE-FSR,10010,50,10008,100,10006,150,10014,50,10016,100,10018,150
1696216,SSE-HT,11212,50,11210,100,11208,150,11216,50,11218,100,11220,150
1696216,SSE-KRAS,9621,50,9619,100,9617,150,9629,40,9631,200,9633,250
1696216,SSE-SIMP,9989,50,9988,100,9987,150,9992,50,9993,150,9994,200
1696216,SSE-ZABA,11053,50,11051,100,11049,150,11057,50,11059,100,11061,150
1696316,SSE-CARD,8903,100,8902,50,8901,100,8905,60,8906,150,8907,200
1696316,SSE-FSR,9995,50,9993,100,9991,150,10001,71,10003,150,10005,200
1696316,SSE-HT,11225,99,11223,150,11221,200,11231,50,11233,100,11235,150
1696316,SSE-KRAS,9626,50,9624,100,9622,150,9632,65,9634,150,9636,200
1696316,SSE-SIMP,9993,30,9992,150,9991,200,9996,60,9997,100,9998,150
1696316,SSE-ZABA,11049,50,11047,100,11045,150,11055,32,11057,150,11059,200
1696416,SSE-CARD,8900,50,8899,100,8898,164,8903,17,8904,150,8905,200
1696416,SSE-FSR,9971,50,9969,100,9967,150,9981,140,9983,250,10101,20
1696416,SSE-HT,11202,50,11200,100,11198,150,11206,50,11208,100,11210,150
1696416,SSE-KRAS,9643,50,9641,100,9639,150,9647,50,9649,100,9651,150
1696416,SSE-SIMP,9984,50,9983,100,9982,150,9987,50,9988,150,9989,200
1696416,SSE-ZABA,11067,50,11065,100,11063,150,11071,50,11073,100,11075,150
1696516,SSE-CARD,8920,40,8919,150,8918,200,8923,50,8924,100,8925,150
1696516,SSE-FSR,9945,82,9943,150,9941,200,9955,29,9957,200,9959,250
1696516,SSE-HT,11223,48,11221,100,11219,150,11227,50,11229,100,11231,150
1696516,SSE-KRAS,9622,50,9620,100,9618,150,9630,98,9632,200,9634,250
1696516,SSE-SIMP,9981,50,9980,100,9979,150,9984,60,9985,150,9986,200
1696516,SSE-ZABA,11068,25,11066,100,11064,150,11072,42,11074,100,11076,150
1696616,SSE-CARD,8903,1,8902,98,8901,150,8906,87,8907,150,8908,200
1696616,SSE-FSR,9949,45,9947,100,9945,150,9953,47,9955,100,9957,150
1696616,SSE-HT,11227,50,11225,100,11223,150,11231,50,11233,100,11235,150
1696616,SSE-KRAS,9631,28,9629,100,9627,150,9635,50,9637,100,9639,150
1696616,SSE-SIMP,9980,50,9979,100,9978,150,9983,60,9984,152,9985,200
1696616,SSE-ZABA,11060,50,11058,100,11056,150,11064,22,11066,100,11068,150
1696716,SSE-CARD,8933,27,8932,200,8931,250,8937,50,8938,100,8939,150
1696716,SSE-FSR,9955,45,9953,100,9951,150,9959,50,9961,100,9963,150
1696716,SSE-HT,11217,50,11215,100,11213,150,11221,50,11223,100,11225,150
1696716,SSE-KRAS,9641,50,9639,100,9637,150,9645,50,9647,100,9649,150
1696716,SSE-SIMP,9993,148,9992,200,9991,250,9996,3,9997,50,9998,100
1696716,SSE-ZABA,11048,50,11046,100,11044,150,11054,69,11056,150,11058,200
1696816,SSE-CARD,8684,50,8683,100,8682,150,8689,34,8690,250,8933,223
1696816,SSE-FSR,9951,50,9949,100,9948,20,9957,95,9959,150,9961,200
1696816,SSE-HT,11220,50,11218,100,11216,150,11224,50,11226,100,11227,1
1696816,SSE-KRAS,9633,50,9631,100,9629,150,9641,140,9643,200,9645,250
1696816,SSE-SIMP,9973,50,9972,100,9971,150,9977,150,9978,200,9979,250
1696816,SSE-ZABA,11062,100,11060,150,11058,200,11068,50,11070,100,11072,150
1696916,SSE-CARD,8674,50,8673,100,8672,150,8679,115,8680,250,8933,223
1696916,SSE-FSR,9963,90,9961,150,9959,200,9969,50,9971,100,9973,150
1696916,SSE-HT,11243,47,11241,100,11239,150,11247,50,11249,100,11251,150
1696916,SSE-KRAS,9628,50,9626,100,9624,150,9636,146,9638,200,9640,250
1696916,SSE-SIMP,9999,34,9998,150,9997,200,10001,10,10002,50,10003,100
1696916,SSE-ZABA,11073,75,11071,150,11069,200,11079,50,11081,100,11083,150
1697016,SSE-CARD,8706,50,8705,100,8704,150,8708,50,8709,100,8710,150
1697016,SSE-FSR,9965,30,9963,100,9961,150,9971,100,9973,150,9975,200
1697016,SSE-HT,11212,50,11210,100,11208,150,11216,50,11218,100,11220,150
1697016,SSE-KRAS,9639,50,9637,100,9635,150,9643,50,9645,100,9647,150
1697016,SSE-SIMP,9972,50,9971,100,9970,150,9975,90,9976,150,9977,200
1697016,SSE-ZABA,11070,25,10950,5,10883,8,11082,50,11084,100,11086,150
1697116,SSE-CARD,8691,50,8690,100,8689,150,8695,140,8696,200,8697,250
1697116,SSE-FSR,9964,35,9962,100,9960,150,9968,50,9970,100,9972,150
1697116,SSE-HT,11209,40,11207,100,11205,150,11213,50,11215,100,11217,150
1697116,SSE-KRAS,9638,50,9636,100,9634,150,9646,34,9648,200,9650,250
1697116,SSE-SIMP,9986,30,9985,100,9984,150,9988,50,9989,100,9990,150
1697116,SSE-ZABA,11060,50,11058,100,11056,150,11068,114,11070,200,11072,250
1697216,SSE-CARD,8679,194,8678,50,8677,100,8683,95,8684,250,8708,10
1697216,SSE-FSR,9949,50,9948,20,9947,100,9957,77,9959,200,9961,250
1697216,SSE-HT,11226,24,11224,150,11222,200,11232,50,11234,100,11236,150
1697216,SSE-KRAS,9643,50,9641,100,9639,150,9649,100,9651,150,9653,200
1697216,SSE-SIMP,9997,30,9996,100,9995,150,9999,60,10000,100,10001,150
1697216,SSE-ZABA,11058,50,11056,100,11054,150,11062,50,11064,100,11066,150
1697316,SSE-CARD,8698,30,8697,150,8696,200,8701,50,8702,100,8703,150
1697316,SSE-FSR,9921,50,9919,100,9917,150,9927,100,9929,150,9931,200
1697316,SSE-HT,11198,50,11196,100,11194,150,11202,50,11204,100,11206,150
1697316,SSE-KRAS,9650,50,9648,100,9646,150,9654,50,9656,100,9658,150
1697316,SSE-SIMP,10004,20,10003,100,10002,150,10005,50,10006,50,10007,100
1697316,SSE-ZABA,11067,50,11065,100,11063,150,11071,50,11073,105,11075,150
1697416,SSE-CARD,8705,175,8704,250,8701,243,8710,50,8711,100,8712,150
1697416,SSE-FSR,9959,100,9957,150,9955,200,9965,50,9967,100,9969,150
1697416,SSE-HT,11207,50,11205,100,11203,150,11211,50,11213,100,11215,150
1697416,SSE-KRAS,9649,74,9647,100,9645,150,9655,100,9657,150,9659,200
1697416,SSE-SIMP,9988,50,9987,100,9986,150,9991,100,9992,150,9993,200
1697416,SSE-ZABA,11050,50,11048,100,11046,150,11058,150,11060,200,11062,250
1697516,SSE-CARD,8701,27,8698,50,8697,100,8703,102,8704,250,8933,223
1697516,SSE-FSR,9934,50,9932,100,9930,150,9946,177,10101,20,10120,3
1697516,SSE-HT,11205,69,11203,150,11201,200,11211,50,11212,50,11213,100
1697516,SSE-KRAS,9645,50,9643,150,9641,150,9655,102,9657,250,9664,8
1697516,SSE-SIMP,10012,52,10011,150,10010,200,10013,10,10015,50,10016,102
1697516,SSE-ZABA,11048,50,11046,100,11044,150,11052,50,11054,100,11056,150
1697616,SSE-CARD,8705,95,8704,150,8703,200,8708,50,8709,100,8710,150
1697616,SSE-FSR,9916,50,9914,100,9912,150,9922,100,9924,150,9926,200
1697616,SSE-HT,11196,40,11194,100,11192,150,11200,50,11202,100,11204,150
1697616,SSE-KRAS,9665,92,9663,150,9661,200,9671,50,9673,100,9675,150
1697616,SSE-SIMP,10004,50,10003,100,10002,150,10006,40,10007,100,10008,150
1697616,SSE-ZABA,11049,10,11047,100,11045,150,11053,50,11055,100,11057,200
1697716,SSE-CARD,8725,10,8724,150,8723,200,8728,50,8729,100,8730,150
1697716,SSE-FSR,9896,50,9894,100,9892,150,9902,30,9904,150,9906,200
1697716,SSE-HT,11183,50,11181,100,11179,150,11187,50,11189,100,11191,150
1697716,SSE-KRAS,9635,50,9633,100,9631,150,9645,93,9647,250,9709,80
1697716,SSE-SIMP,10016,26,10015,100,10014,150,10017,10,10018,50,10019,100
1697716,SSE-ZABA,11032,50,11030,100,11028,150,11040,144,11042,200,11044,250
1697816,SSE-CARD,8632,50,8631,100,8630,150,8637,109,8638,250,8725,240
1697816,SSE-FSR,9922,8,9920,100,9918,150,9926,50,9928,100,9930,150
1697816,SSE-HT,11191,50,11189,100,11187,150,11195,50,11197,100,11199,150
1697816,SSE-KRAS,9631,50,9629,100,9627,150,9641,157,9643,250,9709,80
1697816,SSE-SIMP,10001,50,10000,100,9999,150,10004,40,10005,150,10006,200
1697816,SSE-ZABA,11047,10,11045,100,11043,150,11051,50,11053,100,11055,150
1697916,SSE-CARD,8633,50,8632,100,8631,150,8638,200,8639,250,8725,240
1697916,SSE-FSR,9930,50,9928,150,9926,200,9936,50,9938,100,9940,150
1697916,SSE-HT,11167,50,11165,100,11163,150,11171,50,11173,100,11175,150
1697916,SSE-KRAS,9657,45,9655,100,9653,150,9661,50,9663,100,9665,150
1697916,SSE-SIMP,10013,90,10012,150,10011,200,10016,60,10017,110,10018,150
1697916,SSE-ZABA,11033,50,11031,100,11029,150,11043,161,11045,250,11057,50
1698016,SSE-CARD,8634,50,8633,150,8632,200,8638,58,8639,150,8640,200
1698016,SSE-FSR,9882,50,9880,100,9878,150,9886,30,9888,100,9890,150
1698016,SSE-HT,11180,50,11178,100,11176,150,11184,50,11186,100,11188,150
1698016,SSE-KRAS,9679,50,9677,150,9675,200,9685,50,9687,100,9689,150
1698016,SSE-SIMP,9993,50,9992,100,9991,150,9997,100,9998,200,9999,250
1698016,SSE-ZABA,11044,70,11042,150,11040,200,11050,25,11052,100,11054,150
1698116,SSE-CARD,8641,40,8640,150,8639,200,8644,50,8645,100,8646,150
1698116,SSE-FSR,9889,45,9887,100,9885,150,9893,50,9895,100,9897,150
1698116,SSE-HT,11166,40,11164,100,11162,150,11170,50,11172,100,11174,150
1698116,SSE-KRAS,9689,50,9687,100,9685,150,9693,50,9695,100,9697,150
1698116,SSE-SIMP,10017,135,10016,200,10015,250,10020,8,10021,50,10022,100
1698116,SSE-ZABA,11048,50,11046,100,11044,150,11052,50,11054,100,11056,150
1698376,SSE-CARD,8628,35,8627,150,8626,200,8633,47,8634,200,8635,250
1698376,SSE-FSR,9777,48,9776,50,9774,100,9784,20,9786,200,9788,250
1698376,SSE-HT,11134,50,11132,100,11130,150,11138,50,11140,100,11142,150
1698376,SSE-KRAS,9677,50,9675,100,9673,150,9689,175,9709,80,9765,80
1698376,SSE-SIMP,10028,22,10027,100,10026,150,10030,50,10031,100,10032,150
1698376,SSE-ZABA,11078,60,11076,150,11074,200,11084,50,11086,100,11088,150
1698633,SSE-CARD,8628,20,8585,10,8575,10,8632,20,8638,65,8639,250
1698633,SSE-FSR,9755,15,9753,50,9751,100,9759,15,9761,150,9763,200
1698633,SSE-HT,11170,49,11168,100,11166,150,11174,50,11176,100,11178,150
1698633,SSE-KRAS,9708,84,9706,200,9704,250,9716,50,9718,100,9720,150
1698633,SSE-SIMP,10036,8,10035,100,10034,150,10038,50,10039,100,10040,150
1698633,SSE-ZABA,11064,50,11062,100,11060,150,11068,50,11070,100,11072,150
1698723,SSE-CARD,8638,58,8632,80,8630,10,8725,222,8727,20,9126,23
1698723,SSE-FSR,9718,50,9716,100,9714,150,9726,80,9728,200,9730,250
1698723,SSE-HT,11174,89,11172,150,11170,200,11180,95,11182,100,11184,150
1698723,SSE-KRAS,9690,50,9688,100,9686,150,9696,90,9698,150,9700,200
1698723,SSE-SIMP,10023,100,10022,150,10021,200,10029,170,10030,250,10031,10
1698723,SSE-ZABA,11050,25,11047,50,11045,100,11051,30,11053,100,11055,150
1698816,SSE-CARD,8632,80,8630,10,8585,10,8698,91,8699,200,8700,250
1698816,SSE-FSR,9644,50,9642,100,9640,150,9648,50,9650,100,9652,150
1698816,SSE-HT,11158,50,11156,100,11154,150,11162,1,11164,100,11166,150
1698816,SSE-KRAS,9655,50,9653,100,9651,150,9661,53,9663,150,9665,200
1698816,SSE-SIMP,10029,22,10028,150,10027,200,10031,10,10032,50,10033,100
1698816,SSE-ZABA,10950,5,10883,8,10875,8,11064,120,11066,50,11068,100
1698916,SSE-CARD,8705,50,8704,150,8703,200,8708,15,8709,100,8710,150
1698916,SSE-FSR,9602,50,9600,100,9598,150,9608,10,9610,150,9612,200
1698916,SSE-HT,11139,50,11137,100,11135,150,11145,99,11147,150,11149,200
1698916,SSE-KRAS,9677,50,9675,100,9673,150,9681,50,9683,100,9685,150
1698916,SSE-SIMP,10031,135,10030,200,10029,250,10035,50,10036,100,10037,150
1698916,SSE-ZABA,11056,50,11054,100,11052,150,11062,76,11064,270,11066,200
1699016,SSE-CARD,8692,50,8691,100,8690,150,8697,154,8698,250,8724,58
1699016,SSE-FSR,9564,50,9562,100,9560,150,9570,95,9572,150,9574,200
1699016,SSE-HT,11169,88,11167,150,11165,200,11175,50,11177,100,11179,150
1699016,SSE-KRAS,9668,50,9666,100,9664,150,9674,6,9676,150,9678,200
1699016,SSE-SIMP,10013,50,10012,100,10011,150,10016,100,10017,150,10018,200
1699016,SSE-ZABA,11045,50,11043,100,11041,150,11049,42,11051,100,11053,150
1699116,SSE-CARD,8710,36,8709,150,8708,200,8714,100,8715,150,8716,200
1699116,SSE-FSR,9519,50,9517,100,9515,150,9525,11,9527,150,9529,200
1699116,SSE-HT,11146,50,11144,100,11142,150,11150,50,11152,100,11154,150
1699116,SSE-KRAS,9724,50,9722,100,9720,150,9728,50,9730,100,9732,150
1699116,SSE-SIMP,10016,70,10015,150,10014,210,10019,50,10020,100,10021,150
1699116,SSE-ZABA,11043,150,11041,200,11039,250,11053,100,11055,150,11056,64
1699216,SSE-CARD,8687,50,8686,100,8685,150,8691,105,8692,200,8693,250
1699216,SSE-FSR,9488,50,9486,100,9485,19,9494,5,9496,150,9498,200
1699216,SSE-HT,11141,50,11139,100,11137,150,11147,64,11149,150,11151,200
1699216,SSE-KRAS,9684,50,9682,100,9680,150,9688,13,9690,100,9692,150
1699216,SSE-SIMP,10022,50,10021,100,10020,150,10024,50,10025,100,10026,150
1699216,SSE-ZABA,11056,86,11054,200,11052,250,11064,170,11066,100,11068,150
1699316,SSE-CARD,8708,200,8707,250,8632,80,8714,99,8715,150,8716,200
1699316,SSE-FSR,9455,50,9453,100,9452,27,9461,79,9463,150,9465,200
1699316,SSE-HT,11164,50,11162,100,11160,150,11168,50,11169,1,11170,100
1699316,SSE-KRAS,9720,50,9718,100,9716,150,9724,50,9726,100,9728,150
1699316,SSE-SIMP,10012,50,10011,100,10010,150,10015,90,10016,150,10017,200
1699316,SSE-ZABA,11074,76,11072,200,11070,250,11078,170,11082,50,11084,100
1699416,SSE-CARD,8705,100,8704,200,8703,250,8711,65,8712,200,8713,250
1699416,SSE-FSR,9398,50,9396,100,9394,150,9404,98,9406,150,9408,200
1699416,SSE-HT,11164,50,11162,100,11160,150,11168,50,11169,1,11170,100
1699416,SSE-KRAS,9708,50,9706,100,9704,150,9712,38,9714,100,9716,150
1699416,SSE-SIMP,10026,81,10025,150,10024,200,10029,50,10030,100,10031,150
1699416,SSE-ZABA,11065,50,11063,100,11061,150,11071,99,11073,150,11074,72
1699516,SSE-CARD,8712,50,8711,150,8710,200,8716,50,8717,150,8718,200
1699516,SSE-FSR,9351,50,9349,100,9347,150,9357,84,9359,150,9361,200
1699516,SSE-HT,11166,38,11164,100,11162,150,11169,1,11170,50,11172,100
1699516,SSE-KRAS,9717,50,9715,100,9713,150,9721,50,9723,100,9725,150
1699516,SSE-SIMP,10022,50,10021,100,10020,150,10025,100,10026,150,10027,200
1699516,SSE-ZABA,11051,50,11049,100,11047,150,11059,100,11061,200,11063,250
